timestamp,machine_id,voltage_v,current_a,power_kw,temperature_c,vibration_mm_s,power_factor,status
2025-11-23 11:00:00,MOTOR_02,380.38,16.47,9.74,65.34,3.48,0.898,NORMAL
2025-11-23 12:00:00,MOTOR_02,378.59,15.52,9.17,64.79,3.43,0.902,NORMAL
2025-11-23 13:00:00,MOTOR_02,380.04,15.06,8.76,67.9,3.51,0.884,NORMAL
2025-11-23 14:00:00,MOTOR_02,382.86,12.57,7.32,61.68,3.3,0.878,NORMAL
2025-11-23 15:00:00,MOTOR_02,377.04,14.04,8.12,63.08,3.28,0.885,NORMAL
2025-11-23 16:00:00,MOTOR_02,380.54,12.97,7.53,63.38,3.19,0.881,NORMAL
2025-11-23 17:00:00,MOTOR_02,380.15,14.78,8.05,66.01,3.42,0.827,NORMAL
2025-11-23 18:00:00,MOTOR_02,376.92,12.97,7.24,62.64,3.32,0.855,NORMAL
2025-11-23 19:00:00,MOTOR_02,381.53,11.38,6.67,60.46,3.35,0.886,NORMAL
2025-11-23 20:00:00,MOTOR_02,380.51,10.78,6.1,60.52,3.17,0.858,NORMAL
2025-11-23 21:00:00,MOTOR_02,381.76,13.14,7.88,63.63,3.36,0.907,NORMAL
2025-11-23 22:00:00,MOTOR_02,382.28,12.26,6.82,62.05,3.28,0.839,NORMAL
2025-11-23 23:00:00,MOTOR_02,379.89,13.34,8.34,67.76,3.13,0.95,NORMAL
2025-11-24 00:00:00,MOTOR_02,378.89,13.84,8.56,67.8,3.43,0.942,NORMAL
2025-11-24 01:00:00,MOTOR_02,377.15,15.08,8.58,67.58,3.4,0.872,NORMAL
2025-11-24 02:00:00,MOTOR_02,378.71,18.25,10.0,68.93,3.64,0.835,NORMAL
2025-11-24 03:00:00,MOTOR_02,380.02,15.96,9.08,67.11,3.49,0.864,NORMAL
2025-11-24 04:00:00,MOTOR_02,378.07,17.09,10.25,69.44,3.45,0.916,NORMAL
2025-11-24 05:00:00,MOTOR_02,381.17,16.18,9.29,66.93,3.47,0.87,NORMAL
2025-11-24 06:00:00,MOTOR_02,378.19,15.95,9.32,65.33,3.47,0.892,NORMAL
2025-11-24 07:00:00,MOTOR_02,376.47,17.56,10.1,71.04,3.57,0.882,NORMAL
2025-11-24 08:00:00,MOTOR_02,378.84,17.85,10.51,68.95,3.61,0.897,NORMAL
2025-11-24 09:00:00,MOTOR_02,380.37,15.74,9.28,68.59,3.47,0.895,NORMAL
2025-11-24 10:00:00,MOTOR_02,377.48,14.68,8.36,68.29,3.56,0.871,NORMAL
2025-11-24 11:00:00,MOTOR_02,378.22,13.53,8.19,62.0,3.43,0.924,NORMAL
2025-11-24 12:00:00,MOTOR_02,378.74,15.17,8.91,64.68,3.52,0.895,NORMAL
2025-11-24 13:00:00,MOTOR_02,379.0,15.35,9.22,65.82,3.52,0.915,NORMAL
2025-11-24 14:00:00,MOTOR_02,380.6,11.79,6.78,64.03,3.28,0.873,NORMAL
2025-11-24 15:00:00,MOTOR_02,381.28,12.1,6.99,64.92,3.35,0.875,NORMAL
2025-11-24 16:00:00,MOTOR_02,379.05,13.7,8.64,64.73,3.47,0.96,NORMAL
2025-11-24 17:00:00,MOTOR_02,377.92,11.85,6.81,65.29,3.29,0.879,NORMAL
2025-11-24 18:00:00,MOTOR_02,380.27,11.88,7.18,64.3,3.37,0.918,NORMAL
2025-11-24 19:00:00,MOTOR_02,381.04,12.56,6.93,64.83,3.21,0.836,NORMAL
2025-11-24 20:00:00,MOTOR_02,383.23,11.87,7.02,62.98,3.37,0.891,NORMAL
2025-11-24 21:00:00,MOTOR_02,382.29,11.95,6.86,63.93,3.23,0.868,NORMAL
2025-11-24 22:00:00,MOTOR_02,377.48,13.87,8.4,65.47,3.28,0.926,NORMAL
2025-11-24 23:00:00,MOTOR_02,379.72,12.57,7.11,65.41,3.3,0.86,NORMAL
2025-11-25 00:00:00,MOTOR_02,380.91,13.07,7.47,62.4,3.36,0.867,NORMAL
2025-11-25 01:00:00,MOTOR_02,378.3,14.95,8.79,66.94,3.47,0.897,NORMAL
2025-11-25 02:00:00,MOTOR_02,379.3,17.35,9.67,65.35,3.66,0.848,NORMAL
2025-11-25 03:00:00,MOTOR_02,381.35,18.52,10.81,67.48,3.58,0.884,NORMAL
2025-11-25 04:00:00,MOTOR_02,380.5,17.03,9.67,68.48,3.68,0.862,NORMAL
2025-11-25 05:00:00,MOTOR_02,380.0,18.89,11.0,67.81,3.77,0.884,NORMAL
2025-11-25 06:00:00,MOTOR_02,378.69,19.66,11.31,69.73,3.7,0.877,NORMAL
2025-11-25 07:00:00,MOTOR_02,377.11,17.94,10.96,66.94,3.53,0.935,NORMAL
2025-11-25 08:00:00,MOTOR_02,379.38,18.36,10.79,69.57,3.82,0.894,NORMAL
2025-11-25 09:00:00,MOTOR_02,379.82,19.36,10.71,69.54,3.8,0.841,NORMAL
2025-11-25 10:00:00,MOTOR_02,377.06,15.65,8.71,66.48,3.5,0.852,NORMAL
2025-11-25 11:00:00,MOTOR_02,380.1,15.49,8.84,68.04,3.37,0.867,NORMAL
2025-11-25 12:00:00,MOTOR_02,380.78,16.92,9.59,68.17,3.6,0.859,NORMAL
2025-11-25 13:00:00,MOTOR_02,378.62,13.1,7.92,65.23,3.31,0.923,NORMAL
2025-11-25 14:00:00,MOTOR_02,380.81,13.69,7.79,66.63,3.46,0.863,NORMAL
2025-11-25 15:00:00,MOTOR_02,380.55,12.12,7.02,65.54,3.33,0.879,NORMAL
2025-11-25 16:00:00,MOTOR_02,379.39,14.04,8.28,63.84,3.28,0.898,NORMAL
2025-11-25 17:00:00,MOTOR_02,379.17,10.68,6.76,63.69,3.14,0.964,NORMAL
2025-11-25 18:00:00,MOTOR_02,379.34,11.92,6.86,64.23,3.24,0.876,NORMAL
2025-11-25 19:00:00,MOTOR_02,378.29,10.85,6.61,64.7,3.38,0.93,NORMAL
2025-11-25 20:00:00,MOTOR_02,380.69,10.64,6.08,60.64,3.19,0.867,NORMAL
2025-11-25 21:00:00,MOTOR_02,378.31,10.6,6.32,61.51,3.05,0.909,NORMAL
2025-11-25 22:00:00,MOTOR_02,378.44,13.3,7.45,64.42,3.36,0.855,NORMAL
2025-11-25 23:00:00,MOTOR_02,380.99,14.8,8.83,68.03,3.43,0.904,NORMAL
2025-11-26 00:00:00,MOTOR_02,379.52,15.02,8.58,65.67,3.59,0.869,NORMAL
2025-11-26 01:00:00,MOTOR_02,380.12,16.06,9.59,66.88,3.63,0.907,NORMAL
2025-11-26 02:00:00,MOTOR_02,376.58,15.98,9.42,65.86,3.4,0.904,NORMAL
2025-11-26 03:00:00,MOTOR_02,378.95,18.3,10.8,69.93,3.66,0.899,NORMAL
2025-11-26 04:00:00,MOTOR_02,383.36,18.47,10.95,69.91,3.7,0.893,NORMAL
2025-11-26 05:00:00,MOTOR_02,376.44,18.05,10.19,67.74,3.6,0.866,NORMAL
2025-11-26 06:00:00,MOTOR_02,383.5,18.25,10.93,67.16,3.64,0.902,NORMAL
2025-11-26 07:00:00,MOTOR_02,380.52,17.34,9.51,69.16,3.67,0.832,NORMAL
2025-11-26 08:00:00,MOTOR_02,378.93,19.93,12.51,70.85,3.73,0.957,NORMAL
2025-11-26 09:00:00,MOTOR_02,379.59,18.09,10.7,67.63,3.67,0.899,NORMAL
2025-11-26 10:00:00,MOTOR_02,382.46,16.38,9.72,68.3,3.65,0.896,NORMAL
2025-11-26 11:00:00,MOTOR_02,375.45,15.57,9.05,67.58,3.46,0.894,NORMAL
2025-11-26 12:00:00,MOTOR_02,382.83,14.53,8.26,67.64,3.51,0.858,NORMAL
2025-11-26 13:00:00,MOTOR_02,380.53,13.87,7.88,66.54,3.38,0.862,NORMAL
2025-11-26 14:00:00,MOTOR_02,382.02,13.8,8.1,64.71,3.49,0.887,NORMAL
2025-11-26 15:00:00,MOTOR_02,376.5,10.83,6.11,61.71,3.21,0.865,NORMAL
2025-11-26 16:00:00,MOTOR_02,379.55,12.1,6.72,66.9,3.36,0.844,NORMAL
2025-11-26 17:00:00,MOTOR_02,375.34,11.94,6.81,62.99,3.3,0.878,NORMAL
2025-11-26 18:00:00,MOTOR_02,382.4,11.99,7.07,61.05,3.37,0.891,NORMAL
2025-11-26 19:00:00,MOTOR_02,378.03,12.31,7.09,62.25,3.27,0.88,NORMAL
2025-11-26 20:00:00,MOTOR_02,378.01,12.44,7.42,61.13,3.32,0.912,NORMAL
2025-11-26 21:00:00,MOTOR_02,376.13,13.36,7.7,66.75,3.39,0.885,NORMAL
2025-11-26 22:00:00,MOTOR_02,380.89,13.34,8.16,67.64,3.3,0.928,NORMAL
2025-11-26 23:00:00,MOTOR_02,380.14,15.41,9.63,66.95,3.45,0.949,NORMAL
2025-11-27 00:00:00,MOTOR_02,378.5,15.79,9.07,64.48,3.38,0.876,NORMAL
2025-11-27 01:00:00,MOTOR_02,380.53,18.47,10.31,70.84,3.68,0.847,NORMAL
2025-11-27 02:00:00,MOTOR_02,378.44,17.34,9.61,68.84,3.66,0.846,NORMAL
2025-11-27 03:00:00,MOTOR_02,376.48,16.23,9.3,69.1,3.43,0.879,NORMAL
2025-11-27 04:00:00,MOTOR_02,379.27,17.41,10.34,69.09,3.5,0.904,NORMAL
2025-11-27 05:00:00,MOTOR_02,383.29,17.29,9.98,66.04,3.52,0.87,NORMAL
2025-11-27 06:00:00,MOTOR_02,381.94,18.01,10.49,69.69,3.53,0.881,NORMAL
2025-11-27 07:00:00,MOTOR_02,380.91,19.22,10.96,67.34,3.72,0.864,NORMAL
2025-11-27 08:00:00,MOTOR_02,380.49,17.21,9.87,66.92,3.54,0.87,NORMAL
2025-11-27 09:00:00,MOTOR_02,379.27,16.44,9.54,69.01,3.57,0.883,NORMAL
2025-11-27 10:00:00,MOTOR_02,381.47,17.12,10.29,69.49,3.53,0.909,NORMAL
2025-11-27 11:00:00,MOTOR_02,381.13,14.8,8.87,64.75,3.45,0.908,NORMAL
2025-11-27 12:00:00,MOTOR_02,379.83,13.95,7.46,63.78,3.51,0.813,NORMAL
2025-11-27 13:00:00,MOTOR_02,380.4,14.68,8.71,66.13,3.38,0.9,NORMAL
2025-11-27 14:00:00,MOTOR_02,376.79,11.35,6.66,66.43,3.26,0.899,NORMAL
2025-11-27 15:00:00,MOTOR_02,379.04,12.3,7.08,65.03,3.38,0.877,NORMAL
2025-11-27 16:00:00,MOTOR_02,377.61,13.43,7.64,68.63,3.38,0.87,NORMAL
2025-11-27 17:00:00,MOTOR_02,377.58,9.9,5.82,62.04,3.25,0.898,NORMAL
2025-11-27 18:00:00,MOTOR_02,380.94,9.89,5.77,63.61,3.23,0.884,NORMAL
2025-11-27 19:00:00,MOTOR_02,377.47,10.38,5.93,62.21,3.14,0.873,NORMAL
2025-11-27 20:00:00,MOTOR_02,381.54,9.12,5.7,60.49,3.31,0.945,NORMAL
2025-11-27 21:00:00,MOTOR_02,382.06,15.15,8.98,65.09,3.49,0.895,NORMAL
2025-11-27 22:00:00,MOTOR_02,379.88,13.64,7.76,65.85,3.55,0.864,NORMAL
2025-11-27 23:00:00,MOTOR_02,378.79,13.42,7.94,67.09,3.44,0.902,NORMAL
2025-11-28 00:00:00,MOTOR_02,382.06,13.45,7.95,64.69,3.52,0.893,NORMAL
2025-11-28 01:00:00,MOTOR_02,381.1,18.42,10.84,71.29,3.74,0.891,NORMAL
2025-11-28 02:00:00,MOTOR_02,382.39,17.29,10.37,71.0,3.71,0.906,NORMAL
2025-11-28 03:00:00,MOTOR_02,377.84,16.97,9.61,69.31,3.57,0.866,NORMAL
2025-11-28 04:00:00,MOTOR_02,379.48,19.06,11.12,70.18,3.84,0.888,NORMAL
2025-11-28 05:00:00,MOTOR_02,379.56,18.36,10.32,68.14,3.63,0.855,NORMAL
2025-11-28 06:00:00,MOTOR_02,380.42,17.4,10.36,70.33,3.64,0.904,NORMAL
2025-11-28 07:00:00,MOTOR_02,381.25,17.17,9.98,66.49,3.67,0.881,NORMAL
2025-11-28 08:00:00,MOTOR_02,380.28,16.89,9.52,68.89,3.85,0.856,NORMAL
2025-11-28 09:00:00,MOTOR_02,382.67,15.9,9.26,65.26,3.63,0.879,NORMAL
2025-11-28 10:00:00,MOTOR_02,379.25,17.83,10.39,67.16,3.6,0.887,NORMAL
2025-11-28 11:00:00,MOTOR_02,377.9,15.15,9.0,66.52,3.53,0.907,NORMAL
2025-11-28 12:00:00,MOTOR_02,378.67,16.62,9.99,68.85,3.47,0.917,NORMAL
2025-11-28 13:00:00,MOTOR_02,378.42,13.23,7.87,66.59,3.53,0.908,NORMAL
2025-11-28 14:00:00,MOTOR_02,379.09,12.78,7.52,64.74,3.14,0.896,NORMAL
2025-11-28 15:00:00,MOTOR_02,379.46,12.34,7.31,63.76,3.35,0.902,NORMAL
2025-11-28 16:00:00,MOTOR_02,379.55,11.32,6.49,62.4,3.49,0.872,NORMAL
2025-11-28 17:00:00,MOTOR_02,380.46,11.4,6.36,64.7,3.38,0.847,NORMAL
2025-11-28 18:00:00,MOTOR_02,379.08,12.66,7.15,65.66,3.43,0.86,NORMAL
2025-11-28 19:00:00,MOTOR_02,382.1,13.54,7.9,65.65,3.34,0.881,NORMAL
2025-11-28 20:00:00,MOTOR_02,376.12,12.76,7.26,65.21,3.5,0.874,NORMAL
2025-11-28 21:00:00,MOTOR_02,375.55,11.45,6.5,66.12,3.26,0.873,NORMAL
2025-11-28 22:00:00,MOTOR_02,382.0,12.78,7.51,66.32,3.32,0.888,NORMAL
2025-11-28 23:00:00,MOTOR_02,381.85,13.53,8.14,63.27,3.54,0.91,NORMAL
2025-11-29 00:00:00,MOTOR_02,382.48,17.04,10.03,69.54,3.53,0.888,NORMAL
2025-11-29 01:00:00,MOTOR_02,381.27,16.96,9.69,70.23,3.49,0.865,NORMAL
2025-11-29 02:00:00,MOTOR_02,380.01,17.96,9.97,67.73,3.58,0.844,NORMAL
2025-11-29 03:00:00,MOTOR_02,379.48,16.27,9.36,69.04,3.59,0.875,NORMAL
2025-11-29 04:00:00,MOTOR_02,376.8,16.07,8.59,71.97,3.52,0.819,NORMAL
2025-11-29 05:00:00,MOTOR_02,380.3,18.59,11.17,70.21,3.84,0.913,NORMAL
2025-11-29 06:00:00,MOTOR_02,377.13,17.45,10.06,68.23,3.64,0.883,NORMAL
2025-11-29 07:00:00,MOTOR_02,384.93,18.25,11.35,69.07,3.58,0.933,NORMAL
2025-11-29 08:00:00,MOTOR_02,377.94,18.09,10.9,69.31,3.52,0.92,NORMAL
2025-11-29 09:00:00,MOTOR_02,379.85,16.65,9.82,65.59,3.67,0.897,NORMAL
2025-11-29 10:00:00,MOTOR_02,383.01,17.7,10.16,66.38,3.67,0.865,NORMAL
2025-11-29 11:00:00,MOTOR_02,379.27,14.02,8.0,66.28,3.52,0.869,NORMAL
2025-11-29 12:00:00,MOTOR_02,379.28,15.13,9.21,66.69,3.49,0.927,NORMAL
2025-11-29 13:00:00,MOTOR_02,374.83,15.04,8.73,67.69,3.53,0.894,NORMAL
2025-11-29 14:00:00,MOTOR_02,377.38,15.54,8.54,66.69,3.64,0.841,NORMAL
2025-11-29 15:00:00,MOTOR_02,381.12,13.04,7.49,65.24,3.42,0.87,NORMAL
2025-11-29 16:00:00,MOTOR_02,383.35,13.91,8.52,67.24,3.37,0.922,NORMAL
2025-11-29 17:00:00,MOTOR_02,378.22,13.53,8.09,62.11,3.5,0.913,NORMAL
2025-11-29 18:00:00,MOTOR_02,380.39,14.8,8.7,65.17,3.48,0.892,NORMAL
2025-11-29 19:00:00,MOTOR_02,385.42,12.49,7.68,63.92,3.47,0.921,NORMAL
2025-11-29 20:00:00,MOTOR_02,381.13,14.86,8.27,66.37,3.52,0.843,NORMAL
2025-11-29 21:00:00,MOTOR_02,381.95,13.85,7.9,63.68,3.53,0.862,NORMAL
2025-11-29 22:00:00,MOTOR_02,378.47,11.66,6.7,62.69,3.4,0.877,NORMAL
2025-11-29 23:00:00,MOTOR_02,383.1,14.26,8.18,67.19,3.59,0.865,NORMAL
2025-11-30 00:00:00,MOTOR_02,378.62,13.9,8.23,66.56,3.55,0.902,NORMAL
2025-11-30 01:00:00,MOTOR_02,378.26,17.61,10.43,64.65,3.55,0.904,NORMAL
2025-11-30 02:00:00,MOTOR_02,382.96,16.7,9.92,67.78,3.46,0.895,NORMAL
2025-11-30 03:00:00,MOTOR_02,378.73,15.54,8.66,66.98,3.55,0.849,NORMAL
2025-11-30 04:00:00,MOTOR_02,379.99,18.66,11.46,68.33,3.76,0.933,NORMAL
2025-11-30 05:00:00,MOTOR_02,383.25,19.48,11.51,70.15,3.69,0.89,NORMAL
2025-11-30 06:00:00,MOTOR_02,378.17,17.52,9.55,69.39,3.69,0.832,NORMAL
2025-11-30 07:00:00,MOTOR_02,379.53,17.36,9.63,69.75,3.68,0.844,NORMAL
2025-11-30 08:00:00,MOTOR_02,378.78,17.84,10.03,69.22,3.67,0.857,NORMAL
2025-11-30 09:00:00,MOTOR_02,379.34,14.95,9.13,67.73,3.48,0.93,NORMAL
2025-11-30 10:00:00,MOTOR_02,380.08,17.35,9.75,68.71,3.57,0.854,NORMAL
2025-11-30 11:00:00,MOTOR_02,382.68,17.81,10.01,65.64,3.87,0.848,NORMAL
2025-11-30 12:00:00,MOTOR_02,383.28,14.22,8.62,66.0,3.32,0.913,NORMAL
2025-11-30 13:00:00,MOTOR_02,380.31,16.44,9.82,66.14,3.51,0.907,NORMAL
2025-11-30 14:00:00,MOTOR_02,378.55,14.69,8.32,66.77,3.73,0.863,NORMAL
2025-11-30 15:00:00,MOTOR_02,381.36,12.79,7.56,64.75,3.34,0.895,NORMAL
2025-11-30 16:00:00,MOTOR_02,380.01,13.16,7.56,65.04,3.4,0.872,NORMAL
2025-11-30 17:00:00,MOTOR_02,380.08,14.02,8.29,64.82,3.54,0.899,NORMAL
2025-11-30 18:00:00,MOTOR_02,377.94,12.17,6.94,64.01,3.43,0.871,NORMAL
2025-11-30 19:00:00,MOTOR_02,376.77,12.57,7.35,65.39,3.45,0.896,NORMAL
2025-11-30 20:00:00,MOTOR_02,379.96,11.76,6.82,62.92,3.5,0.881,NORMAL
2025-11-30 21:00:00,MOTOR_02,377.86,12.73,7.19,64.14,3.35,0.862,NORMAL
2025-11-30 22:00:00,MOTOR_02,378.94,14.34,8.55,63.74,3.52,0.908,NORMAL
2025-11-30 23:00:00,MOTOR_02,382.97,14.01,8.2,66.53,3.49,0.882,NORMAL
2025-12-01 00:00:00,MOTOR_02,379.86,14.4,8.61,64.51,3.44,0.909,NORMAL
2025-12-01 01:00:00,MOTOR_02,382.21,17.16,10.17,68.68,3.66,0.895,NORMAL
2025-12-01 02:00:00,MOTOR_02,380.59,17.08,9.89,69.65,3.69,0.879,NORMAL
2025-12-01 03:00:00,MOTOR_02,381.17,16.55,10.0,70.07,3.67,0.915,NORMAL
2025-12-01 04:00:00,MOTOR_02,378.9,19.7,11.48,70.21,3.86,0.888,NORMAL
2025-12-01 05:00:00,MOTOR_02,382.31,20.43,12.1,72.23,3.81,0.894,NORMAL
2025-12-01 06:00:00,MOTOR_02,380.62,19.22,11.04,70.31,3.68,0.871,NORMAL
2025-12-01 07:00:00,MOTOR_02,379.47,16.46,9.37,65.32,3.51,0.866,NORMAL
2025-12-01 08:00:00,MOTOR_02,380.62,18.09,10.56,67.2,3.66,0.886,NORMAL
2025-12-01 09:00:00,MOTOR_02,378.57,17.83,9.97,70.5,3.58,0.853,NORMAL
2025-12-01 10:00:00,MOTOR_02,379.41,14.6,8.49,68.39,3.47,0.885,NORMAL
2025-12-01 11:00:00,MOTOR_02,379.89,17.21,10.03,65.57,3.56,0.886,NORMAL
2025-12-01 12:00:00,MOTOR_02,378.95,15.25,8.5,67.69,3.51,0.849,NORMAL
2025-12-01 13:00:00,MOTOR_02,383.12,15.57,9.49,67.86,3.72,0.919,NORMAL
2025-12-01 14:00:00,MOTOR_02,379.17,13.13,7.97,64.31,3.45,0.924,NORMAL
2025-12-01 15:00:00,MOTOR_02,384.17,13.46,8.25,64.59,3.6,0.921,NORMAL
2025-12-01 16:00:00,MOTOR_02,380.13,13.04,7.51,63.87,3.49,0.875,NORMAL
2025-12-01 17:00:00,MOTOR_02,379.53,12.33,7.18,62.01,3.37,0.885,NORMAL
2025-12-01 18:00:00,MOTOR_02,378.99,12.59,7.19,63.52,3.42,0.87,NORMAL
2025-12-01 19:00:00,MOTOR_02,380.84,11.94,7.11,65.63,3.27,0.902,NORMAL
2025-12-01 20:00:00,MOTOR_02,381.79,10.98,6.35,63.31,3.33,0.875,NORMAL
2025-12-01 21:00:00,MOTOR_02,374.92,10.43,6.0,64.5,3.22,0.887,NORMAL
2025-12-01 22:00:00,MOTOR_02,380.01,12.76,7.48,62.26,3.49,0.891,NORMAL
2025-12-01 23:00:00,MOTOR_02,376.02,15.17,8.37,67.86,3.53,0.847,NORMAL
2025-12-02 00:00:00,MOTOR_02,381.96,13.75,8.0,67.24,3.47,0.879,NORMAL
2025-12-02 01:00:00,MOTOR_02,382.0,17.05,10.24,64.8,3.63,0.908,NORMAL
2025-12-02 02:00:00,MOTOR_02,380.08,18.17,11.72,68.83,3.79,0.98,NORMAL
2025-12-02 03:00:00,MOTOR_02,380.42,17.69,9.64,69.76,3.62,0.827,NORMAL
2025-12-02 04:00:00,MOTOR_02,377.14,17.4,9.79,70.97,3.6,0.861,NORMAL
2025-12-02 05:00:00,MOTOR_02,378.91,19.13,10.82,68.34,3.79,0.862,NORMAL
2025-12-02 06:00:00,MOTOR_02,378.78,19.39,10.72,72.71,3.87,0.843,NORMAL
2025-12-02 07:00:00,MOTOR_02,379.1,17.63,10.87,69.88,3.72,0.939,NORMAL
2025-12-02 08:00:00,MOTOR_02,381.74,17.7,10.29,67.78,3.87,0.879,NORMAL
2025-12-02 09:00:00,MOTOR_02,382.56,16.15,9.36,69.54,3.55,0.875,NORMAL
2025-12-02 10:00:00,MOTOR_02,381.22,16.84,10.0,72.07,3.48,0.899,NORMAL
2025-12-02 11:00:00,MOTOR_02,379.35,13.3,7.54,65.28,3.52,0.863,NORMAL
2025-12-02 12:00:00,MOTOR_02,378.51,14.65,8.66,66.25,3.54,0.902,NORMAL
2025-12-02 13:00:00,MOTOR_02,380.18,13.2,7.5,64.29,3.51,0.863,NORMAL
2025-12-02 14:00:00,MOTOR_02,380.59,13.39,8.14,68.64,3.56,0.922,NORMAL
2025-12-02 15:00:00,MOTOR_02,379.56,11.92,6.93,63.62,3.29,0.884,NORMAL
2025-12-02 16:00:00,MOTOR_02,378.68,10.11,6.11,61.81,3.3,0.922,NORMAL
2025-12-02 17:00:00,MOTOR_02,381.23,11.32,6.72,63.31,3.43,0.899,NORMAL
2025-12-02 18:00:00,MOTOR_02,381.43,11.43,6.12,63.42,3.41,0.81,NORMAL
2025-12-02 19:00:00,MOTOR_02,377.38,13.38,7.38,65.04,3.48,0.844,NORMAL
2025-12-02 20:00:00,MOTOR_02,379.23,11.63,7.1,63.33,3.46,0.929,NORMAL
2025-12-02 21:00:00,MOTOR_02,381.56,11.86,6.83,63.63,3.49,0.871,NORMAL
2025-12-02 22:00:00,MOTOR_02,381.98,12.07,6.6,65.09,3.26,0.827,NORMAL
2025-12-02 23:00:00,MOTOR_02,380.13,15.59,8.88,69.73,3.73,0.865,NORMAL
2025-12-03 00:00:00,MOTOR_02,380.73,14.73,8.45,65.54,3.46,0.869,NORMAL
2025-12-03 01:00:00,MOTOR_02,380.51,16.1,9.75,66.17,3.68,0.918,NORMAL
2025-12-03 02:00:00,MOTOR_02,381.91,14.65,8.29,67.46,3.53,0.855,NORMAL
2025-12-03 03:00:00,MOTOR_02,377.78,15.02,8.62,68.07,3.68,0.877,NORMAL
2025-12-03 04:00:00,MOTOR_02,380.54,16.52,9.94,70.79,3.71,0.913,NORMAL
2025-12-03 05:00:00,MOTOR_02,378.22,19.85,11.26,73.26,3.87,0.866,NORMAL
2025-12-03 06:00:00,MOTOR_02,382.18,16.69,9.45,66.25,3.68,0.855,NORMAL
2025-12-03 07:00:00,MOTOR_02,377.88,17.15,10.0,66.01,3.64,0.891,NORMAL
2025-12-03 08:00:00,MOTOR_02,380.82,17.61,10.5,70.23,3.63,0.904,NORMAL
2025-12-03 09:00:00,MOTOR_02,378.23,16.37,9.42,69.2,3.54,0.878,NORMAL
2025-12-03 10:00:00,MOTOR_02,381.5,17.07,10.14,71.19,3.63,0.899,NORMAL
2025-12-03 11:00:00,MOTOR_02,380.88,14.78,8.43,67.73,3.64,0.864,NORMAL
2025-12-03 12:00:00,MOTOR_02,380.48,13.68,7.4,65.42,3.44,0.821,NORMAL
2025-12-03 13:00:00,MOTOR_02,383.92,17.48,10.54,70.87,3.8,0.906,NORMAL
2025-12-03 14:00:00,MOTOR_02,378.59,12.38,6.9,63.67,3.37,0.85,NORMAL
2025-12-03 15:00:00,MOTOR_02,381.85,13.83,7.89,69.42,3.51,0.862,NORMAL
2025-12-03 16:00:00,MOTOR_02,382.34,11.27,6.62,64.77,3.43,0.887,NORMAL
2025-12-03 17:00:00,MOTOR_02,381.85,10.25,6.17,62.45,3.43,0.909,NORMAL
2025-12-03 18:00:00,MOTOR_02,378.65,11.89,6.84,63.54,3.4,0.878,NORMAL
2025-12-03 19:00:00,MOTOR_02,379.53,10.49,5.97,64.05,3.4,0.865,NORMAL
2025-12-03 20:00:00,MOTOR_02,378.79,11.93,7.24,64.8,3.45,0.925,NORMAL
2025-12-03 21:00:00,MOTOR_02,379.41,11.92,6.82,64.72,3.41,0.871,NORMAL
2025-12-03 22:00:00,MOTOR_02,378.32,15.0,8.58,65.42,3.51,0.872,NORMAL
2025-12-03 23:00:00,MOTOR_02,379.27,12.37,6.77,65.05,3.49,0.833,NORMAL
2025-12-04 00:00:00,MOTOR_02,382.94,15.81,9.27,69.29,3.63,0.884,NORMAL
2025-12-04 01:00:00,MOTOR_02,379.36,16.12,9.78,67.17,3.62,0.923,NORMAL
2025-12-04 02:00:00,MOTOR_02,380.21,16.23,8.94,68.78,3.66,0.836,NORMAL
2025-12-04 03:00:00,MOTOR_02,378.55,16.21,9.13,70.07,3.7,0.859,NORMAL
2025-12-04 04:00:00,MOTOR_02,379.97,17.8,10.3,70.62,3.6,0.879,NORMAL
2025-12-04 05:00:00,MOTOR_02,381.65,18.17,10.76,68.16,3.71,0.896,NORMAL
2025-12-04 06:00:00,MOTOR_02,380.98,18.47,10.84,70.7,3.69,0.889,NORMAL
2025-12-04 07:00:00,MOTOR_02,382.84,17.57,10.27,71.71,3.65,0.881,NORMAL
2025-12-04 08:00:00,MOTOR_02,377.58,16.22,9.13,69.18,3.59,0.86,NORMAL
2025-12-04 09:00:00,MOTOR_02,378.49,18.18,10.97,71.77,3.84,0.921,NORMAL
2025-12-04 10:00:00,MOTOR_02,379.17,16.5,8.85,70.14,3.7,0.817,NORMAL
2025-12-04 11:00:00,MOTOR_02,383.05,15.04,9.12,65.8,3.51,0.914,NORMAL
2025-12-04 12:00:00,MOTOR_02,380.6,13.8,8.56,69.19,3.55,0.941,NORMAL
2025-12-04 13:00:00,MOTOR_02,377.17,15.33,9.04,69.64,3.65,0.902,NORMAL
2025-12-04 14:00:00,MOTOR_02,382.18,15.16,8.65,67.2,3.58,0.862,NORMAL
2025-12-04 15:00:00,MOTOR_02,380.22,13.57,7.94,68.3,3.43,0.889,NORMAL
2025-12-04 16:00:00,MOTOR_02,381.78,13.17,7.36,65.86,3.42,0.845,NORMAL
2025-12-04 17:00:00,MOTOR_02,383.17,13.51,7.63,66.19,3.4,0.851,NORMAL
2025-12-04 18:00:00,MOTOR_02,378.04,11.57,6.79,63.44,3.6,0.896,NORMAL
2025-12-04 19:00:00,MOTOR_02,383.17,14.66,8.73,65.71,3.45,0.897,NORMAL
